id,plume_id,label,dx_anchor_px,dy_anchor_px,anchor_radius_sq,old_t0_path,new_t0_path,legacy_shape,new_gee_shape,grid_size,shift_y_to_apply_new_px,shift_x_to_apply_new_px,subpixel_shift_y_to_apply_new_px,subpixel_shift_x_to_apply_new_px,subpixel_shift_magnitude_px,subpixel_shift_magnitude_m,search_peak_correlation,before_valid_fraction,before_mae_dn,before_rmse_dn,before_mae_robust_z,before_rmse_robust_z,before_median_band_correlation,before_median_affine_nrmse,after_valid_fraction,after_mae_dn,after_rmse_dn,after_mae_robust_z,after_rmse_robust_z,after_median_band_correlation,after_median_affine_nrmse,mae_dn_ratio_after_before,rmse_robust_z_ratio_after_before
140478,emi20230731t191834p13015-D,1,4,-4,32,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00140478/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00140478/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.9223616310277092,-1.8743169871515015,2.0889746639719635,20.889746639719636,0.4633329624292485,1.0,222.22271728515625,368.0758056640625,0.8797435760498047,1.528701663017273,0.7107555259062106,0.7034391106512248,1.0,169.35264587402344,289.2657775878906,0.6683126091957092,1.2005051374435425,0.8224293636326004,0.5688672444735021,0.7620852086724782,0.785310284201593
140866,emi20230731t191846p13016-B,0,-62,-97,13253,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00140866/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00140866/s2_0.tif,12x224x224,12x36x36,36,-1,12,-0.9128712656105638,11.600333978404928,11.636197074564926,116.36197074564926,0.49810813049085084,1.0,209.96426391601562,306.013671875,0.9805487990379333,1.4304577112197876,0.5078766821381459,0.8614297857285578,1.0,88.73231506347656,154.75503540039062,0.49405497312545776,0.7974897027015686,0.8895266081736346,0.456883369527835,0.4226067493988831,0.5575066612920202
140598,emi20230731t191846p13016-C,1,-8,-3,73,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00140598/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00140598/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.9121714147025961,1.461759905599361,1.723020229544154,17.23020229544154,0.4435662803372604,1.0,348.26470947265625,547.25830078125,0.3307461440563202,0.5181190967559814,0.8482258550808119,0.5296346842611663,1.0,302.6832580566406,480.00299072265625,0.28919243812561035,0.4642731547355652,0.8987514041314234,0.4384585653990523,0.8691183741096385,0.8960741992380642
140589,emi20230731t191846p13016-G,1,3,0,9,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00140589/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00140589/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.8676178419262116,-1.9117209958174401,2.0993898841039322,20.99389884103932,0.42212376154246456,1.0,162.51373291015625,300.39862060546875,0.5963463187217712,1.0678516626358032,0.7192780675426524,0.6947222909566868,1.0,139.75901794433594,254.92684936523438,0.5140430331230164,0.9163714647293091,0.7986365420043331,0.6018136536963591,0.8599828177080888,0.8581449060700135
140678,emi20230818t083617p06021-B,1,-1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00140678/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00140678/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.06042013518318638,-0.8635432119353985,0.8656543603628756,8.656543603628755,0.43665944520664507,1.0,187.3214111328125,258.7239074707031,0.6759276986122131,0.9540327787399292,0.6774096201089334,0.7356060131509738,1.0,174.2713623046875,245.9190216064453,0.6277005076408386,0.9151435494422913,0.7119884018178162,0.7021912244374121,0.9303333839457765,0.9592370092891335
141202,emi20230818t131654p09003-B,1,-5,-1,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141202/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141202/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.9944150134371053,2.2529165866309984,2.4626194113720024,24.626194113720025,0.25895620238330397,1.0,246.355712890625,330.3825378417969,0.6862086057662964,0.9403344988822937,0.5884564798827867,0.8085288932895098,1.0,217.8303680419922,304.431640625,0.6021302342414856,0.8668681979179382,0.6537927669790841,0.756673653463521,0.8842107434249058,0.921872162457424
141198,emi20230818t131928p09016-C,1,4,-3,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141198/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141198/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.07081291517725635,-0.9442022168623433,0.9468538933138866,9.468538933138866,0.3677291728398409,1.0,171.66168212890625,407.70379638671875,0.6216257214546204,1.510067343711853,0.7983503616612261,0.6021932414394818,1.0,157.61358642578125,347.58880615234375,0.5648372173309326,1.268385648727417,0.8009052970462953,0.598791036308315,0.9181640565972328,0.8399530352134063
141789,emi20230820t065830p05006-B,1,3,5,34,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141789/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141789/s2_0.tif,12x224x224,12x36x36,36,-1,-4,-0.7016311033767932,-4.063702736210557,4.1238290621109535,41.238290621109535,0.22839018653966778,0.9999142661179699,324.8314208984375,544.3934936523438,0.32101625204086304,0.45183074474334717,0.8816607678190624,0.4718837679860384,1.0,337.99359130859375,686.9931030273438,0.4116271138191223,0.643692672252655,0.8229899886540653,0.5680558762790704,1.0405200038030544,1.4246322981369737
141579,emi20230820t192855p13028-A,1,5,-2,29,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141579/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141579/s2_0.tif,12x224x224,12x36x36,36,0,-3,-0.3341320461611267,-3.421352634538874,3.437629717427099,34.37629717427099,0.4210080061376698,1.0,325.2640686035156,543.6143798828125,0.7959796786308289,1.3548768758773804,0.7284766445217283,0.6850706375158424,1.0,238.50286865234375,409.499755859375,0.5633573532104492,0.9621692299842834,0.8519305340561096,0.5236548148760516,0.7332591936033044,0.7101525216903636
141636,emi20230820t192855p13028-B,0,-115,222,62509,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141636/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141636/s2_0.tif,12x224x224,12x36x36,36,15,1,14.712322546873734,0.9849905591635403,14.745258259009592,147.45258259009591,0.3505179343021517,1.0,576.5391235351562,898.37939453125,2.01200270652771,3.2342512607574463,0.08764673448795188,0.9961516199523034,1.0,498.4560241699219,817.5012817382812,1.8245238065719604,2.929455518722534,0.507717949321755,0.8615233507784404,0.8645658270570549,0.9057600299231141
141622,emi20230820t192855p13028-D,1,2,-1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141622/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141622/s2_0.tif,12x224x224,12x36x36,36,0,-2,0.06881937466745296,-1.5395373021132985,1.541074693494093,15.410746934940931,0.4566078207904645,1.0,315.104248046875,480.6045227050781,0.30690649151802063,0.4729553461074829,0.8809523218699788,0.47320503652422535,1.0,332.6049499511719,541.7838745117188,0.32312068343162537,0.5291558504104614,0.8301899257972094,0.5574806607451279,1.0555394032697822,1.118828351905777
141753,emi20230820t192855p13028-E,1,-1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00141753/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00141753/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.12948911239517963,-0.4119427576049299,0.43181508284454984,4.318150828445498,0.46450604600612505,1.0,204.53915405273438,299.9996337890625,0.4415513873100281,0.6379329562187195,0.860766333667607,0.5090003131869626,1.0,204.53915405273438,299.9996337890625,0.4415513873100281,0.6379329562187195,0.860766333667607,0.5090003131869626,1.0,1.0
142278,emi20230822t192531p13003-B,1,-5,4,41,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00142278/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00142278/s2_0.tif,12x224x224,12x36x36,36,0,0,-0.02881707456600601,0.27723765101494907,0.2787313023806789,2.7873130238067887,0.29357850599970653,1.0,302.291748046875,483.3280334472656,0.6266369223594666,0.9625174403190613,0.5561174332031419,0.8311037242652383,1.0,302.291748046875,483.3280334472656,0.6266369223594666,0.9625174403190613,0.5561174332031419,0.8311037242652383,1.0,1.0
142731,emi20230823t092349p06005-A,0,-181,129,49402,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00142731/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00142731/s2_0.tif,12x224x224,12x36x36,36,14,-7,13.959894623011914,-6.862501074411337,15.555467813019758,155.55467813019757,0.1410388786741448,1.0,564.4603271484375,722.9646606445312,1.0391740798950195,1.30485999584198,0.06151692647201518,0.9981060403371161,1.0,484.4527587890625,618.62451171875,0.9260475635528564,1.14773690700531,0.1320937954617651,0.9912372214563502,0.8582582964447469,0.8795862473082532
143286,emi20230826t083546p06004-B,1,3,3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00143286/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00143286/s2_0.tif,12x224x224,12x36x36,36,0,-3,0.11580011243441626,-2.6073227703267468,2.6098930427709415,26.098930427709416,0.3172186005773374,1.0,164.00347900390625,250.21466064453125,0.4494035243988037,0.6633385419845581,0.9065208302439145,0.4221610881332918,1.0,194.0786895751953,350.9730529785156,0.5360649228096008,0.9173122644424438,0.8188732009575634,0.5739744600184868,1.1833815401597227,1.382871952077523
143253,emi20230826t100834p07013-B,1,-6,2,40,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00143253/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00143253/s2_0.tif,12x224x224,12x36x36,36,-1,2,-1.1072873084354826,1.7778016590214727,2.0944364211505193,20.944364211505192,0.5543203643697804,1.0,86.95360565185547,130.2938995361328,0.615345299243927,0.8878660202026367,0.6822163987798197,0.7311503164438174,1.0,77.33142852783203,108.74998474121094,0.5551824569702148,0.7593536972999573,0.7696283807976936,0.638492095073009,0.8893412521322155,0.8552570771056772
144667,emi20230925t140134p09039-D,1,-2,2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00144667/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00144667/s2_0.tif,12x224x224,12x36x36,36,0,-1,-0.08408261493041418,-1.252433064438369,1.255252351932479,12.55252351932479,0.5050564402412934,1.0,85.11680603027344,125.50428009033203,0.4228624999523163,0.6200481057167053,0.7843911439779604,0.6202665017949519,1.0,77.97428131103516,111.56901550292969,0.3802852928638458,0.5487590432167053,0.8457278102644314,0.5336145340461886,0.9160856116159022,0.885026561902648
145634,emi20231002t083147p06039-A,1,-3,4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00145634/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00145634/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.7253604322726129,-0.3332519477277711,0.7982509739242822,7.982509739242822,0.2190829927379505,1.0,112.12643432617188,165.2292938232422,0.4156298339366913,0.5900102257728577,0.8310964969896663,0.5561282340355554,1.0,106.32757568359375,163.17628479003906,0.3909420669078827,0.5767543911933899,0.8341569959103243,0.5515270674897684,0.948282858744001,0.9775328731597763
147555,emi20231006t100206p07040-B,1,3,-8,73,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00147555/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00147555/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.02855201931628694,-1.2295819906054284,1.2299134479418643,12.299134479418644,0.46822900116044264,1.0,121.18435668945312,186.3455352783203,0.565292239189148,0.8612077236175537,0.6687264915911756,0.7435084931889864,1.0,112.9470443725586,160.75584411621094,0.5302233099937439,0.7558318972587585,0.7704894421602649,0.6374527586571134,0.9320266035821483,0.8776418006144234
147522,emi20231006t100206p07040-F,1,3,4,25,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00147522/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00147522/s2_0.tif,12x224x224,12x36x36,36,-1,0,-0.8227077482659362,-0.2565630443602085,0.8617845640229262,8.617845640229262,0.5437845713048318,1.0,145.13275146484375,214.82772827148438,0.8225285410881042,1.185746669769287,0.6537530608404719,0.7567079591504998,1.0,126.18148040771484,188.07318115234375,0.7207765579223633,1.0695699453353882,0.7551833783721552,0.6555135887458157,0.8694211274446928,0.9020223059479445
148634,emi20231009t060956p04031-C,1,-2,-1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148634/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148634/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.72947387504707,-2.934522899024568,3.0238314733588814,30.238314733588815,0.3206700218402792,1.0,123.95613861083984,200.83287048339844,0.4694439172744751,0.7447835206985474,0.6854182257706853,0.7281496108502467,1.0,106.6019515991211,150.03060913085938,0.3981347978115082,0.5584937334060669,0.8249391323162852,0.5652215742284212,0.8599973570796505,0.749873913539661
148690,emi20231009t060956p04031-D,1,3,-3,18,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148690/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148690/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.20873832546043197,-1.0963312223294246,1.1160259125891099,11.160259125891098,0.33487767912506716,1.0,105.67069244384766,147.764404296875,0.7769099473953247,1.0609921216964722,0.5444400147591352,0.8387997796429565,1.0,103.32162475585938,143.5858612060547,0.7637249231338501,1.0326182842254639,0.5785052961305622,0.8156786268800296,0.9777699224481134,0.9732572590401143
148683,emi20231009t060956p04031-E,1,-2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148683/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148683/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.02682980800494105,-1.4708218040260796,1.4710664899303885,14.710664899303884,0.23875661860155897,1.0,103.81718444824219,147.5873260498047,0.41383570432662964,0.5675503611564636,0.8220516090830152,0.5694129889667306,1.0,98.19561004638672,137.7254180908203,0.3977228105068207,0.5342568159103394,0.8446242282422218,0.5353596109777347,0.9458512149820621,0.9413381656946108
148722,emi20231009t060956p04031-F,1,1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148722/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148722/s2_0.tif,12x224x224,12x36x36,36,-1,1,-0.7106322869432582,1.3720324445421732,1.5451444191798307,15.451444191798307,0.31581980141711496,1.0,82.1401138305664,112.3550033569336,0.5709791779518127,0.7734724283218384,0.7362933119358097,0.6766625146988683,1.0,75.85074615478516,104.32198333740234,0.5253591537475586,0.7142978310585022,0.7801262651357261,0.6256220987508218,0.9234312276611332,0.9234948847605026
148846,emi20231009t060956p04031-G,1,1,-5,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148846/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148846/s2_0.tif,12x224x224,12x36x36,36,0,-1,0.03767732897449827,-1.0691875803393978,1.0698512340838182,10.698512340838182,0.28462022185417507,1.0,76.61642456054688,105.869873046875,0.3602471649646759,0.48170149326324463,0.9021511094049655,0.4314201847380232,1.0,75.6866455078125,103.15531921386719,0.35848867893218994,0.47362571954727173,0.9063550502305237,0.4225168906938808,0.9878644943552591,0.9832348999766136
148871,emi20231009t060956p04031-H,1,-3,7,58,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148871/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148871/s2_0.tif,12x224x224,12x36x36,36,0,3,0.2062039154826582,3.1599873762795765,3.166708113010522,31.66708113010522,0.2852452330389186,1.0,150.71942138671875,243.1728057861328,0.9077136516571045,1.4123820066452026,0.3628257558369252,0.9318570013158478,1.0,154.15943908691406,241.17108154296875,0.9235165119171143,1.3967170715332031,0.42598611625024946,0.9047296992815195,1.0228239842519622,0.988908853951483
148970,emi20231009t060956p04031-J,1,2,-2,8,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148970/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148970/s2_0.tif,12x224x224,12x36x36,36,-1,2,-0.8312749878935524,2.0821308498998414,2.2419382198450655,22.419382198450656,0.3580171243907574,1.0,223.27622985839844,312.1689453125,0.49143239855766296,0.6729602217674255,0.8144210505127545,0.5802743768957075,1.0,208.48973083496094,300.0137634277344,0.4476318061351776,0.616251528263092,0.8468576135972286,0.5318196896434046,0.9337748624973868,0.915732473227917
148950,emi20231009t060956p04031-M,1,-1,2,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00148950/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00148950/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.9876437514256217,-2.2046262335561777,2.4157435727771635,24.157435727771635,0.21148310304698414,1.0,87.25215911865234,118.81501007080078,0.8852756023406982,1.190134048461914,0.3667641966876834,0.9303139384251096,1.0,85.7881851196289,116.35187530517578,0.8661123514175415,1.1635717153549194,0.4057766438468927,0.9139722727240426,0.9832213435883849,0.9776812257902184
149106,emi20231009t060956p04031-N,1,-4,7,65,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00149106/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00149106/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.98704859289184,-1.3190113557276646,1.647439188943948,16.47439188943948,0.4004649468619332,1.0,169.28262329101562,240.6495819091797,0.9004835486412048,1.2363080978393555,0.3313350485116539,0.9435131613431688,1.0,140.1124725341797,184.65240478515625,0.7429666519165039,0.959534227848053,0.6096802778708051,0.7926474366169224,0.8276837268365743,0.7761287251333153
149103,emi20231009t060956p04031-O,1,-1,0,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00149103/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00149103/s2_0.tif,12x224x224,12x36x36,36,-1,-3,-0.9975465184741702,-2.6937332575303947,2.8725072531231755,28.725072531231753,0.2558853200626759,1.0,219.75758361816406,318.3688659667969,0.48048827052116394,0.6471097469329834,0.7372671681843717,0.6756013045557253,1.0,232.02688598632812,330.7027282714844,0.542535126209259,0.7053267359733582,0.7267826001474194,0.6868675651994033,1.0558310760709964,1.0899646301362294
149051,emi20231009t060956p04031-P,0,-101,-104,21017,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00149051/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00149051/s2_0.tif,12x224x224,12x36x36,36,2,9,1.6862735444198185,8.882438536401201,9.041085820826794,90.41085820826794,0.17787710253351818,1.0,349.9077453613281,437.7663269042969,0.8793653845787048,1.1222370862960815,0.2691786101152636,0.9630902739911844,1.0,343.4566650390625,432.80389404296875,0.9230374097824097,1.1199742555618286,0.17994739641928376,0.9800797485917245,0.9815634823527442,0.9979836428844805
149890,emi20231011t043557p03005-A,1,-3,2,13,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00149890/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00149890/s2_0.tif,12x224x224,12x36x36,36,0,-4,0.024699278261723145,-3.909460795768663,3.909538817814551,39.09538817814551,0.2765762020418916,1.0,306.53204345703125,469.716796875,0.9135903120040894,1.4414082765579224,0.4230000220810904,0.9061296713602294,1.0,265.6721496582031,365.03314208984375,0.8150873780250549,1.0871856212615967,0.5718156963319447,0.8203821118408255,0.8667026998612765,0.7542523786930042
149648,emi20231014t101606p07022-D,1,-4,4,32,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00149648/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00149648/s2_0.tif,12x224x224,12x36x36,36,0,-2,-0.0020090358565200746,-1.9359365938294433,1.9359376362768042,19.359376362768042,0.3571113556723473,1.0,114.55770111083984,150.16534423828125,0.8632382154464722,1.168030023574829,0.2951878692847095,0.9554392297928493,1.0,108.46886444091797,141.10824584960938,0.8157394528388977,1.1073890924453735,0.3911414860577239,0.9203305590300449,0.9468491719816318,0.9480827291203866
150502,emi20231018t210229p14007-B,1,1,0,1,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00150502/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00150502/s2_0.tif,12x224x224,12x36x36,36,-1,0,-1.154649025244127,-0.2886260124203844,1.1901761829842272,11.901761829842272,0.46615896301773796,1.0,420.9107360839844,574.278076171875,0.5536248087882996,0.733315110206604,0.7031645929552274,0.7110271128544319,1.0,292.2229309082031,419.72418212890625,0.39327752590179443,0.5426279306411743,0.8350535160227688,0.550168724463696,0.6942634289325798,0.7399655660829005
151696,emi20231022t035702p03010-C,1,-3,-1,10,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00151696/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00151696/s2_0.tif,12x224x224,12x36x36,36,-1,-2,-0.5310469146830981,-2.139943166084096,2.2048509200543385,22.048509200543386,0.24200114857351399,1.0,250.04977416992188,353.7677917480469,0.9007778763771057,1.2229429483413696,0.49993918746844324,0.8660605110691705,1.0,246.6413116455078,360.5672607421875,0.8736544847488403,1.1872807741165161,0.46650930485573766,0.8845162906826626,0.9863688638162983,0.970839053225483
152098,emi20231022t070202p05007-B,1,-2,-4,20,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00152098/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00152098/s2_0.tif,12x224x224,12x36x36,36,-1,3,-1.0928108209614897,3.147939297481556,3.3322300807476064,33.32230080747606,0.28606296620066596,1.0,237.35116577148438,350.0558776855469,0.912173867225647,1.380053162574768,0.2937622181331983,0.9558785274277602,1.0,213.8828582763672,312.9150390625,0.817570149898529,1.2323553562164307,0.46017031263355895,0.8878306614274665,0.9011241111083824,0.8929767270104455
151875,emi20231022t083808p06013-A,1,5,-1,26,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00151875/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00151875/s2_0.tif,12x224x224,12x36x36,36,-1,-1,-0.9984794670502097,-0.6489485963207267,1.1908381614591936,11.908381614591937,0.3537939117977301,1.0,107.05699920654297,153.52960205078125,0.6055464744567871,0.845015823841095,0.8108594835290157,0.5852408888407042,1.0,81.65402221679688,125.35220336914062,0.46636009216308594,0.6991258859634399,0.8779380815412795,0.47877418996810756,0.7627154022808296,0.8273524190180259
154533,emi20231124t142642p09049-B,1,-2,1,5,/mnt/engg-leung/Research_No9_Methane_Emissions/Yuyao/finalDataset_query/legacy_param_360m/crops/group_00154533/s2_0.tif,/diniuvol/yuyao/s2_legacy360_matched_gee_crops36/group_00154533/s2_0.tif,12x224x224,12x36x36,36,1,2,0.5738997196239954,1.9387515491787668,2.0219096066905586,20.219096066905585,0.41280127936732625,1.0,217.72650146484375,412.0453186035156,0.5644264221191406,0.9944079518318176,0.7989791070437345,0.6013587835124693,1.0,176.41099548339844,253.59117126464844,0.4835723340511322,0.6457746028900146,0.914380021962348,0.40485698145905263,0.8102412627609482,0.6494061131554922
